15111818,002,3,070,1538,994,040,00000,0000,90120,0120,
15111900,002,3,081,1527,994,040,00000,0000,90120,0120,
15111906,002,3,087,1514,992,045,00000,0000,90120,0120,
15111912,002,4,092,1504,985,050,00000,0000,90120,0120,
15111918,002,4,098,1494,975,060,90030,0030,90120,0120,
15112000,002,5,099,1487,970,065,90040,0040,90120,0120,
15112006,002,5,104,1475,960,075,90040,0040,90120,0120,
15112012,002,5,108,1460,950,080,90040,0040,10150,0120,
15112018,002,5,110,1444,940,090,90040,0040,10150,0120,
15112100,002,5,112,1429,935,095,90050,0050,10180,0150,
15112106,002,5,119,1414,935,095,90050,0050,10180,0150,
15112112,002,5,124,1396,940,090,90050,0050,10180,0150,
15112118,002,5,128,1379,940,090,90050,0050,10180,0150,
15112200,002,5,135,1366,945,085,90050,0050,10180,0150,
15112206,002,5,142,1352,945,085,90050,0050,10180,0150,
15112212,002,5,146,1339,945,085,90050,0050,10180,0150,
15112218,002,5,153,1328,950,080,90050,0050,10180,0150,
15112300,002,5,158,1320,950,080,90050,0050,10180,0150,
15112306,002,5,165,1316,950,080,90070,0070,10210,0150,
15112312,002,5,172,1315,950,080,90070,0070,10210,0150,
15112318,002,5,179,1317,955,075,90070,0070,10210,0150,
15112400,002,5,186,1320,960,075,90050,0050,10210,0150,
15112406,002,5,188,1329,965,070,90040,0040,10210,0150,
15112412,002,4,191,1337,975,060,90030,0030,10210,0150,
15112418,002,4,194,1345,985,050,00000,0000,10180,0150,
15112500,002,3,195,1351,990,045,00000,0000,10180,0150,
15112506,002,3,199,1359,994,040,00000,0000,90150,0150,
15112512,002,3,207,1367,996,035,00000,0000,90120,0120,
15112518,002,3,215,1377,998,035,00000,0000,90090,0090,
15112600,002,3,224,1385,1002,035,00000,0000,90090,0090,
15112606,002,3,235,1398,1002,035,00000,0000,90090,0090,
15112612,002,3,252,1418,1002,035,00000,0000,90090,0090,
15112618,002,3,268,1445,1002,035,00000,0000,90090,0090,
15112700,002,6,281,1474,1008,000,,,,,
15112706,002,6,296,1504,1012,000,,,,,
66666,1527,029,0028,1527,0,6,MELOR,20160120,,,
15121000,002,2,071,1452,1008,000,,,,,
15121006,002,2,072,1439,1006,000,,,,,
15121012,002,2,076,1425,1006,000,,,,,
15121018,002,2,079,1410,1004,000,,,,,
15121100,002,2,082,1396,1004,000,,,,,
15121106,002,3,089,1380,1002,035,00000,0000,90060,0060,
15121112,002,3,093,1369,1002,035,00000,0000,90060,0060,
15121118,002,3,098,1357,1000,040,00000,0000,90070,0070,
15121200,002,3,102,1345,1000,040,00000,0000,90070,0070,
15121206,002,3,109,1336,994,045,00000,0000,90090,0090,
15121212,002,4,112,1322,985,055,90030,0030,90100,0100,
15121218,002,5,115,1312,975,065,90030,0030,80140,0100,
15121300,002,5,119,1303,970,070,90030,0030,80140,0100,
15121306,002,5,123,1291,955,080,90040,0040,80140,0100,
15121312,002,5,124,1281,950,085,90050,0050,80140,0100,
15121318,002,5,125,1269,950,085,90050,0050,80140,0100,
15121400,002,5,125,1258,935,095,90060,0060,80150,0120,
15121406,002,5,126,1246,935,095,90060,0060,80150,0120,
15121412,002,5,128,1235,955,080,90050,0050,80120,0090,
15121418,002,5,129,1226,955,080,90050,0050,80120,0090,
15121500,002,5,130,1218,950,085,90050,0050,80120,0090,
15121506,002,5,132,1212,950,085,90050,0050,80120,0090,
15121512,002,5,134,1206,955,080,90040,0040,80120,0090,
15121518,002,5,137,1201,970,070,90030,0030,80120,0090,
15121600,002,5,141,1201,975,065,90030,0030,80120,0090,
15121606,002,4,141,1203,990,050,00000,0000,80120,0090,
15121612,002,3,137,1203,996,045,00000,0000,90090,0090,
15121618,002,3,131,1203,1000,035,00000,0000,90060,0060,
15121700,002,2,125,1201,1008,000,,,,,
